Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm,Arbol_Decision_Regressor_pred_ppm,Random_Forest_Regressor_pred_ppm
1997,7617.0,7439.0,1215.0,0.016,0,0,0.0,0,0.04136763597506093,0,0.0,0,0.04,0.35896665554830487,0.3436633284337482,0.37251395480634897,0.3466346265007367
1998,5416.947,6354.975,1317.0,0.035,0,0,0.2,0,0.05411934083050682,0,0.06818181818181818,0,0.03,0.39148211846699243,0.23511621849427253,0.1867157979021039,0.3462836403464372
1999,5843.894,3519.717,1088.55,0.012,0,0,0.4,0,0.07267537976667732,0,0.06719367588932806,0,0.09,0.5746546880903095,0.049492588647616235,1.377,0.3462046582970628
2000,7391.12,6471.84,1306.569,0.02,0,0,0.0,0,0.0697018900534295,0,0.06719367588932806,0,0.03,1.4018541504466067,0.7641565053314452,0.1867157979021039,0.3461164101419225
2001,4413.0,6360.0,879.0,0.081,0,0,0.2,0,0.029755363767248584,0,0.06719367588932806,0,0.07,0.21094327723986084,1.1458596390494353,0.1867157979021039,0.3460846244553666
2002,6245.654,8241.899,694.0,0.0025,0,0,0.0,0,0.024461966096194807,0,0.06719367588932806,0,0.01,0.3682340879946799,-0.000778491617885592,0.1867157979021039,0.34539817090900976
2003,7692.0,7180.0,1275.0,0.047,0,0,0.2,0,0.1960992702702087,0,0.06719367588932806,0,0.15,0.31492170200469916,0.47952875746343315,0.1867157979021039,0.3453540286183548
2004,3308.728,6922.639,20.0,0.006,0,0,0.0,0,0.0225047673393418,0,0.0,0,0.03,0.5706012779039109,-0.019942227147968786,0.1867157979021039,0.3449157091971915
2005,9332.306,6918.581,1392.0,0.011,0,0,0.0,0,0.058568221012420076,0,0.06719367588932806,0,0.04,0.5427711406964798,1.0761135347899162,0.1867157979021039,0.3448749054723102
2006,10781.339,5714.579,1554.56,0.014,0,0,0.2,1,0.7350208289969452,0,0.0,0,0.11,0.3140727742556302,0.22050101441008568,0.6375954356047695,0.3447555238620978
2007,4918.0,6713.0,1005.0,0.21,1,0,0.4,0,0.042532271609804426,1,0.8888888888888888,1,0.75,0.7971074893040758,0.49516677385849633,0.4765442467801234,0.34290651513324333
2008,2869.306,1880.466,673.609,0.352,1,0,0.4,0,0.1143816411874718,1,1.0,1,0.79,0.3666046397552807,0.05624691712039304,0.6181337712268828,0.3427020065642623
2009,6389.0,7482.0,974.0,0.008,0,0,0.0,0,0.038787079322204494,0,0.0,0,0.03,0.43422556790164907,1.2513143903211663,0.1867157979021039,0.3424637538504002
2010,16.0,9177.0,825.0,0.0025,0,0,0.0,0,0.00014630679438417527,0,0.0,0,0.02,0.3345595497600227,-0.5768453178145514,0.1867157979021039,0.3422521394999951
2011,8034.977,6508.005,1381.939,0.017,0,0,0.2,0,0.10596749442472334,0,0.06719367588932806,0,0.12,0.23093519725754127,0.6507096369695481,0.1867157979021039,0.33912150333623775
2012,6277.332,9078.652,596.0,0.0025,0,0,0.0,0,0.007942036829341841,0,0.0,0,0.01,1.2640521819010142,0.20825462595223249,0.37251395480634897,0.33848791262805444
2013,5861.0,3911.0,859.0,0.163,1,0,0.4,1,0.9179846079846927,1,1.0,1,0.88,0.7066465023438994,1.1486225453832053,0.21397319850419855,0.3384750003831251
2014,5647.0,6771.0,1134.0,0.025,0,0,0.0,0,0.11641781284790537,0,0.06719367588932806,0,0.01,0.8535134711339887,0.208320151519923,0.1867157979021039,0.33773872256786514
2015,5738.327,6437.205,1336.0,0.006,0,0,0.2,0,0.22358505488699917,0,0.0,0,0.03,0.22636853622274397,0.10058800059466923,0.1867157979021039,0.337640477153214
2016,6620.139,7621.084,1054.389,0.006,0,0,0.2,0,0.10807869787459043,0,0.06719367588932806,0,0.07,1.051685096956809,0.8307026661122373,0.1867157979021039,0.3374255872468592
2017,6590.512,7503.86,1054.389,0.268,1,0,0.2,0,0.17318730380816702,0,0.06719367588932806,0,0.14,0.26065897747932565,0.6788037683891781,0.4765442467801234,0.3372816929077291
2018,6848.0,6820.0,1298.0,0.049,0,0,0.4,0,0.13972385799091022,1,0.6666666666666666,0,0.25,0.298900460301644,-0.17188616075299126,0.1867157979021039,0.3356628659899771
2019,4650.153,6304.18,1061.0,0.255,1,1,0.6,0,0.3026163749054447,0,0.4666666666666667,1,0.67,0.29453633229988724,-0.09060001266811162,0.4765442467801234,0.33446932210858754
2020,9450.959,6322.051,1496.709,0.014,0,0,0.0,0,0.08331870063216411,0,0.06719367588932806,0,0.03,0.40486753432334255,0.41241482789096434,0.37251395480634897,0.3333652469256502
2021,4918.146,6702.394,1030.0,0.17,1,0,0.4,0,0.05215804802205644,0,0.06818181818181818,1,0.62,0.759527663864497,1.0110190419020522,0.17964990763046554,0.3326355734327616
2022,5392.816,7889.858,640.0,0.011,0,0,0.0,0,0.17922728957410194,0,0.0,0,0.03,0.23709061587734462,0.43504714398453453,0.1867157979021039,0.33223384759571545
2023,5444.036,7875.812,660.0,0.007,0,0,0.0,0,0.04286397965650841,0,0.06818181818181818,0,0.02,0.14949600918574585,-0.06093116353527496,0.17964990763046554,0.3313105868838748
2024,7388.151,8826.55,672.85,0.0025,0,0,0.0,0,0.02012987681243698,0,0.0,0,0.05,0.5104271952948012,0.14484140090192718,0.1867157979021039,0.3311243289432136
2025,4999.0,6744.0,974.0,0.142,1,0,0.4,1,0.577043530255758,1,1.0,1,0.84,1.499754752581952,0.9423310391352107,0.1867157979021039,0.3305965406124467
2026,6494.297,6741.99,1352.149,0.188,1,0,0.2,0,0.47303990589784256,1,0.8947368421052632,1,0.85,0.786237962113091,0.8351724575154522,0.722991173496274,0.330249407530056
2027,5523.253,8011.928,571.0,0.0025,0,0,0.0,0,0.07507210133764539,0,0.06719367588932806,0,0.01,0.5210973085861356,0.3824776080397763,0.1867157979021039,0.3287187019119764
2028,5020.0,6714.0,1000.0,0.126,1,0,0.0,0,0.21685673071965814,0,0.06818181818181818,0,0.06,0.2954082744579763,0.8608818223010335,0.17964990763046554,0.3278372121338279
2029,4519.0,7265.0,550.0,0.015,0,0,0.0,0,0.06005172200547141,0,0.06818181818181818,0,0.01,0.37019790092159777,0.9025132723994953,0.6375954356047695,0.3272414799601745
2030,5399.0,6853.0,1052.0,0.059,0,0,0.0,0,0.13134603972343273,0,0.06719367588932806,0,0.05,0.6935706742638277,0.23567566229674192,0.1867157979021039,0.3269268851297441
2031,9900.994,6526.062,1456.0,0.037,0,0,0.0,0,0.017659557325026408,0,0.06719367588932806,0,0.05,0.5698602230955438,1.3727734780660652,0.1867157979021039,0.32573834803143936
2032,5599.653,7836.193,694.0,0.01,0,0,0.2,0,0.1373301402125002,0,0.06719367588932806,0,0.07,0.4653754124494589,0.26605558483606606,0.1867157979021039,0.3245291672325338
2033,9452.0,6471.0,1492.0,0.227,1,0,0.0,0,0.1310920022045788,0,0.06719367588932806,0,0.24,1.7614040882808446,1.4123008127998826,0.1867157979021039,0.3238751070717638
2034,4912.899,6732.387,995.0,0.333,1,1,0.6,0,0.15061258706815167,1,1.0,1,0.74,0.5114378683622137,0.5283807178075688,0.1867157979021039,0.3230008151786516
2035,6777.825,7997.316,955.0,0.182,1,0,0.2,0,0.0865333139180036,0,0.06818181818181818,1,0.69,0.4106623900406509,0.8095090889526514,0.17964990763046554,0.32223450217247257
2036,9900.955,6524.649,1456.0,0.024,0,0,0.0,0,0.028021245085221472,0,0.06719367588932806,0,0.01,0.5395016843880159,1.0397264867532685,0.1867157979021039,0.3213126687791271
2037,7409.0,7319.0,1289.0,0.147,1,0,0.2,0,0.10251816484727219,1,0.8947368421052632,1,0.75,0.41734513349410524,0.6553990949313898,0.6181337712268828,0.3209865858312752
2038,7447.608,6456.685,1294.868,0.014,0,0,0.0,0,0.08705036904168635,0,0.06719367588932806,0,0.11,1.0418796983764036,0.6287996299335866,0.1867157979021039,0.3204391544056554
2039,5413.353,6353.14,1317.0,0.014,0,0,0.2,0,0.14198954548635812,0,0.06818181818181818,0,0.02,0.2997954119478122,0.10022337759157689,0.1867157979021039,0.31915918303139423
2040,6285.813,8211.679,715.0,0.095,0,0,0.0,0,0.03781664948223584,0,0.06719367588932806,0,0.03,0.303953189447368,-0.19154969571621558,0.1867157979021039,0.3188437901298889
2041,4482.802,6411.963,947.0,0.028,0,0,0.0,0,0.13118860496480605,0,0.06719367588932806,0,0.12,0.19096504705989925,0.45879686016429705,0.4765442467801234,0.31878648898298056
2042,4616.461,6342.215,1039.0,0.013,0,0,0.0,0,0.09750135076493242,0,0.0,0,0.01,0.24167374942368297,0.017849062216528364,0.1867157979021039,0.3181624140493583
2043,5417.933,7122.751,881.0,0.011,0,0,0.0,0,0.06083043148565925,0,0.06719367588932806,0,0.0,0.46851839798465056,0.40471876156435127,0.1867157979021039,0.3180291424922287
2044,5756.057,3348.502,1143.0,0.054,0,0,0.4,1,0.7208362258788261,0,0.0,0,0.28,0.7928978633367866,0.9438439623967064,0.21397319850419855,0.3157677345032935
2045,5730.086,3349.171,1143.25,0.102,1,1,1.0,1,0.9999786437226094,1,1.0,1,0.93,0.23438715010364816,1.3723598073439354,0.21397319850419855,0.3155785739262846
2046,7537.487,5489.147,1370.0,0.035,0,0,0.4,0,0.09658656013466503,0,0.06719367588932806,0,0.03,0.6968074661729736,0.9612825732904303,0.1867157979021039,0.31369998587861003
2047,4978.0,6777.0,940.0,0.022,0,0,0.0,0,0.12322278290449194,0,0.0,0,0.08,0.3842920309379133,0.39197802254204644,0.1867157979021039,0.31330134023385325
2048,6132.0,8384.0,578.0,0.015,0,0,0.0,0,0.19173864379476524,0,0.06719367588932806,0,0.05,0.21813474561844415,0.6115048481969619,0.1867157979021039,0.3127871727464841
2049,5403.0,7888.0,632.0,0.016,0,0,0.0,0,0.1419292046465259,0,0.0,0,0.03,0.55744065127762,-0.25745579302577204,0.1867157979021039,0.31250580393306737
2050,7960.116,5487.462,1483.98,0.263,1,0,0.0,0,0.06654601176549652,0,0.0,0,0.09,0.21367823760707105,0.6351233011378036,0.1867157979021039,0.31130479152703333
2051,7982.963,8490.224,851.0,0.015,0,0,0.0,0,0.03344825777173316,0,0.0,0,0.21,0.2261194645060643,0.21372784999574312,0.1867157979021039,0.30975812268738095
2052,5755.815,7795.417,735.0,0.027,0,0,0.4,0,0.25132521252621254,0,0.0,0,0.22,0.34186282039704885,0.3379110586967169,0.21397319850419855,0.3095938218546469
2053,9898.519,6509.823,1454.0,0.023,0,0,0.0,0,0.01705050116252976,0,0.0,0,0.05,0.40933374565274044,1.9265132173800845,0.1867157979021039,0.3085951595271241
2054,12506.71,9377.052,1326.0,0.079,0,0,0.2,0,0.0005384896079922467,0,0.0,0,0.18,0.30208733227261236,1.1051902341519186,0.1867157979021039,0.3066464319218466
2055,5105.0,6609.0,1060.0,0.111,1,0,0.4,0,0.36673652893833714,1,1.0,1,0.64,0.20344797290742972,0.7462943032453362,0.1867157979021039,0.3058885322487993
2056,3359.985,7087.879,0.0,0.172,1,1,0.8,0,8.960328966901293e-14,0,0.0,0,0.37,0.22251977308035728,-0.3094803381237824,0.21397319850419855,0.30238139662117314
2057,13082.343,7639.524,1385.0,0.039,0,0,0.0,0,0.0057175819086388024,0,0.06719367588932806,0,0.06,0.3979290805919187,-0.4474210544607944,0.1867157979021039,0.3022962701437242
2058,4587.0,6403.0,1007.0,0.119,1,0,0.2,0,0.041245435078905116,1,1.0,1,0.68,0.38552378108909185,0.45178019430224303,0.1867157979021039,0.30117092335856
2059,4375.362,7677.273,366.0,0.0025,0,0,0.0,0,0.034977924725287025,0,0.06719367588932806,0,0.01,0.5761881674404971,0.05094771751478073,0.1867157979021039,0.2991828002516969
2060,4513.0,7794.0,335.0,0.073,0,0,0.2,0,0.21147590257603174,0,0.0,0,0.17,1.2251499444637322,0.5294849034993909,0.1867157979021039,0.2986254042927292
2061,5650.0,8191.0,643.0,0.025,0,0,0.0,0,0.1632526914275142,0,0.0,0,0.01,0.6014392923595355,0.623193484126292,0.1867157979021039,0.29784870671571834
2062,6428.0,8316.0,711.0,0.028,0,0,0.0,0,0.01878509011646168,0,0.06719367588932806,0,0.23,0.2712417580484984,-0.24115421340914528,0.1867157979021039,0.2961222216044408
2063,6550.342,8313.49,772.0,0.082,0,0,0.0,0,0.10473007730069303,0,0.06719367588932806,0,0.09,0.3506934920509861,0.5164180622719478,0.1867157979021039,0.29290775396790125
2064,12485.0,9297.0,1266.0,0.013,0,0,0.2,0,0.009789881969586354,0,0.06719367588932806,0,0.0,0.34253726893615294,0.13351594922595142,0.1867157979021039,0.2921659334968556
2065,12325.0,9308.0,1336.0,0.013,0,0,0.0,0,0.020103071471548925,0,0.06719367588932806,0,0.02,0.34253726893615294,0.3013075774601072,0.1867157979021039,0.29034688956376353
2066,5826.848,8257.536,690.999,0.045,0,0,0.2,0,0.08680402487675602,0,0.06719367588932806,0,0.05,0.6539109968140937,0.21376217063307867,0.1867157979021039,0.2899865427851245
2067,7744.797,7279.979,1228.0,0.009,0,0,0.0,0,0.14476227590111176,0,0.06719367588932806,0,0.09,0.19556580700474455,0.3687009892517168,0.1867157979021039,0.28945796588972483
2068,7652.489,9380.671,1004.9,0.005,0,0,0.2,0,0.08143960606744595,0,0.0,0,0.03,0.29648201362072496,-0.165570996082455,0.1867157979021039,0.28786125840807386
2069,4515.0,6105.0,943.0,0.015,0,0,0.0,0,0.09593599729326319,0,0.0,0,0.02,0.8429942430182458,0.41126699027406644,0.1867157979021039,0.2874072823971081
2070,4617.052,6342.172,1039.0,0.045,0,0,0.2,0,0.1169052238465211,0,0.0,0,0.13,0.21446085677298735,0.1360934535324353,0.1867157979021039,0.28637524655544155
2071,5624.0,8011.0,583.0,0.008,0,0,0.0,0,0.16437025554830426,0,0.38461538461538464,0,0.12,0.5516116502526565,0.23109841283290977,0.722991173496274,0.2861426270132235
2072,5515.665,6887.556,1040.0,0.056,0,0,0.4,0,0.29701445094091605,0,0.0,0,0.03,0.23992530372986381,0.42277469515842464,0.1867157979021039,0.2859454191289035
2073,4986.764,8192.549,400.0,0.25,1,0,0.2,0,0.005902824189788644,1,0.7,1,0.77,0.6182711847270623,-0.18275701690397725,0.1867157979021039,0.2857638187076157
2074,6277.041,8190.147,727.0,0.012,0,0,0.0,0,0.2108195363563243,0,0.06719367588932806,0,0.04,0.3641016562847111,0.6390580517796312,0.1867157979021039,0.2856321383753047
2075,5670.158,6626.205,1284.399,0.115,1,0,0.2,1,0.8178685242534434,1,1.0,1,0.73,0.19590705311433354,1.1747145942760948,0.21397319850419855,0.2851417639623395
2076,10796.085,5752.192,1533.93,0.013,0,0,0.2,0,0.05098226189879684,0,0.06719367588932806,0,0.06,0.49396384221596307,-0.34800274621757205,0.1867157979021039,0.2842532998204252
2077,10760.233,5765.308,1540.0,0.05,0,0,0.2,0,0.13679690331555225,0,0.06719367588932806,0,0.17,0.433938876104343,0.3517005293408895,0.1867157979021039,0.2842043583094787
2078,6769.0,8253.0,800.0,0.051,0,0,0.0,0,0.1548730046727266,0,0.06719367588932806,0,0.04,0.7438791896653093,0.14295463518277768,0.1867157979021039,0.2830363764326821
2079,5830.552,8239.037,696.0,0.005,0,0,0.0,0,0.15938096532796997,0,0.06719367588932806,0,0.01,1.3016174809109984,0.5790408821093165,0.1867157979021039,0.2829732275604319
2080,4620.526,6358.339,1022.22,0.135,1,0,0.4,0,0.29050270151067376,1,0.8888888888888888,1,0.83,0.9283490889700832,0.9922577673014846,0.4765442467801234,0.282379703053281
2081,12291.151,9344.202,1358.05,0.017,0,0,0.0,0,0.0026640013673611875,1,1.0,0,0.41,0.2835903640706803,-0.42355953279112085,0.1867157979021039,0.28164361585761166
2082,4723.448,6225.89,1105.0,0.238,1,0,0.2,0,0.12884256483143827,0,0.06719367588932806,1,0.77,0.32817185768255164,0.12711737713433308,0.1867157979021039,0.27983717916430834
2083,5309.807,7918.561,599.0,0.021,0,0,0.0,0,0.06420329470594666,0,0.0,0,0.01,0.31492170200469904,0.2678752027821366,0.1867157979021039,0.27793340885795786
2084,5420.998,6356.61,1317.0,0.135,1,1,0.6,0,0.37869845469303703,1,1.0,1,0.73,0.332504345476128,0.07935492914354747,0.4765442467801234,0.2761663194898603
2085,5700.856,8006.524,601.0,0.078,0,0,0.2,0,0.12249963158064282,0,0.06719367588932806,0,0.39,0.2162564310442303,0.2815360715270212,0.1867157979021039,0.2760162334527946
2086,5522.985,8011.88,572.0,0.005,0,0,0.0,0,0.1155037026365559,0,0.0,0,0.01,0.36887483222919454,0.17722402018702116,0.1867157979021039,0.2742067242660122
2087,5407.75,8024.675,590.0,0.009,0,0,0.0,0,0.10882781668928806,0,0.0,0,0.01,0.14949600918574585,0.49073995467066944,0.1867157979021039,0.27352060655476834
2088,5455.093,7871.946,659.0,0.016,0,0,0.0,0,0.14192949490214365,0,0.06719367588932806,0,0.17,0.14251474765561228,0.33642069801435986,0.1867157979021039,0.2733421142442042
2089,5779.0,7932.0,636.0,0.157,1,1,0.6,0,0.4919029254784682,0,0.38461538461538464,1,0.88,0.3785942616731327,0.0417986323922204,0.722991173496274,0.2712722133833861
2090,5290.0,6460.0,1204.0,0.146,1,0,0.2,0,0.11207453465561489,0,0.06818181818181818,1,0.69,0.5731953128716277,0.5884177421644949,0.1867157979021039,0.27068006843822157
2091,10759.075,9711.097,1407.0,0.007,0,0,0.0,0,0.005694171139725506,0,0.0,0,0.17,0.3275380915496576,0.020348813366501437,0.1867157979021039,0.270421946855637
2092,6296.624,8160.62,738.0,0.017,0,0,0.0,0,0.10589411505325609,0,0.06719367588932806,0,0.08,0.19556580700474452,0.5751870475044871,0.1867157979021039,0.26975729373377294
2093,10777.316,5702.359,1551.11,0.135,1,0,0.2,0,0.1419220347170927,1,1.0,1,0.68,0.2598378004885789,0.7581801217177884,0.1867157979021039,0.2668137534140204
2094,5596.648,7870.94,671.0,0.008,0,0,0.2,0,0.12679084464622656,0,0.06719367588932806,0,0.05,0.1911282716572153,0.24012724918669168,0.1867157979021039,0.2662831656531654
2095,8410.048,6107.97,1444.589,0.129,1,0,0.0,0,0.0500995527830491,0,0.06719367588932806,0,0.21,0.5720644428612864,0.36846118753170576,0.1867157979021039,0.2647293678525568
2096,12484.0,9294.0,1297.0,0.019,0,0,0.0,0,0.005253859451248548,0,0.06818181818181818,0,0.0,0.6909526133865282,0.08697252317049964,0.1867157979021039,0.26424394216495356
2097,2579.966,2221.598,516.659,0.197,1,1,0.8,1,0.9820895809317359,1,1.0,1,0.92,0.6530959113559103,0.44909850051527983,0.21397319850419855,0.2640733519501029
2098,11801.243,9925.7,1367.0,0.035,0,0,0.0,0,0.011865224320695453,0,0.06818181818181818,0,0.04,0.29950966184740535,-0.36828786099950583,0.1867157979021039,0.260695819519271
2099,5795.033,8225.54,685.0,0.019,0,0,0.0,0,0.14810588840459574,0,0.06818181818181818,0,0.0,0.2725388305042511,0.48329936850917987,0.1867157979021039,0.25899384921856483
2100,5412.525,8021.974,589.0,0.021,0,0,0.2,0,0.10441322027075356,0,0.06719367588932806,0,0.26,0.5042496565151025,0.5139329732388391,0.1867157979021039,0.25857265374149097
2101,5539.211,6856.855,1055.0,0.09,0,0,0.2,0,0.18066265371596635,0,0.06719367588932806,0,0.21,0.293406076163469,0.6144792607047826,0.1867157979021039,0.2562331996210137
2102,8247.33,8642.427,1007.0,0.191,1,1,0.6,1,0.9657756146030382,0,0.0,0,0.41,0.18064051834882117,0.07924687236678438,0.1867157979021039,0.25558923189899163
2103,5772.328,3350.648,1143.47,0.171,1,0,0.4,1,0.9792496947164205,1,1.0,1,0.89,0.22816861320472748,0.5901752813076739,0.21397319850419855,0.2543590802861234
2104,5604.457,7862.093,673.0,0.0025,0,0,0.0,0,0.15109935398480975,0,0.06719367588932806,0,0.17,0.3643373095940933,0.0780257893006835,0.1867157979021039,0.2507890987648547
